pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
rplJ.177	CDS	rplJ	BSU_01040	Ribosomal proteins, Essential genes	-0.22	0.733800826607376
ytzB.4532	CDS	ytzB	BSU_29870	Proteins of unknown function	0.22	0.792319279373741
liaR.5012	CDS	liaR	BSU_33080	Two-component system response regulators, Resistance against oxidative and electrophile stress, Resistance against toxins/ antibiotics, Phosphorylation on an Asp residue	-0.22	0.730736559681153
rtpA.406	CDS	rtpA	BSU_02530	Biosynthesis/ acquisition of aromatic amino acids, Control of transcription factor (other than two-component system)	-0.22	0.934239111168694
oxaAA.6204	CDS	oxaAA	BSU_41040	Protein secretion, Sporulation/ other, Membrane proteins	0.22	0.513726604944735
czcR.4003	CDS	czcR	BSU_26630	Transcription factor/ other/ based on similarity	0.22	0.775098006268134
yrrS.4113	CDS	yrrS	BSU_27300	Sporulation proteins/ other, Other genes	0.22	0.606977411648619
ypuD.3516	CDS	ypuD	BSU_23300	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.22	0.75067840191492
ydzS/1.835	CDS	ydzS/1	BSU_05343	Pseudogenes	-0.22	0.907797168459683
S1467.5749	sRNA_independent	S1467	new_3907315_3907453_c	na	0.22	na
ytaP.4580	CDS	ytaP	BSU_30250	Proteins of unknown function	-0.22	0.911092527194087
S1298.5113	S_feature	S1298	new_3467393_3467541_c	na	-0.22	na
S732.2908	S_feature	S732	new_2092817_2093011	na	0.22	0.914085118885139
ppnKA.1729	CDS	ppnKA	BSU_11610	Biosynthesis of NAD(P), Essential genes	-0.22	0.702808542836872
rocD.6090	CDS	rocD	BSU_40340	Utilization of arginine/ ornithine	-0.22	0.737916918966022
spoIISB.1919	CDS	spoIISB	BSU_12820	Sporulation/ other, Toxins, antitoxins and immunity against toxins, Type 2 TA systems	0.22	0.589952753586623
sufB_sufU.4943	intergenic_UTR	sufB_sufU	BSU_32670	Biosynthesis of iron-sulfur clusters, Essential genes	-0.22	0.703786272659097
S815.3259	sRNA_independent	S815	new_2282486_2282578	na	0.22	0.751883920770954
dltE.5819	CDS	dltE	BSU_38540	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.22	0.642040906180519
yjlB.1831	CDS	yjlB	BSU_12270	Proteins of unknown function	-0.22	0.791175477245502
yfjE_yfjD.1230	intergenic_UTR	yfjE_yfjD	BSU_08130	Membrane proteins, Proteins of unknown function	0.22	0.83217307457307
feuB.277	CDS	feuB	BSU_01620	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.22	0.770643257663449
ywrF.5456	CDS	ywrF	BSU_36080	Proteins of unknown function	-0.22	0.691243274498645
ypeP.3313	CDS	ypeP	BSU_21970	Not yet assigned, RNase/ based on similarity	0.22	0.770000452507033
S692.2802	S_feature	S692	new_2028811_2029019	na	0.22	0.7756472129932
Novel_transcript.4175	Novel_transcript	Novel_transcript	na	na	-0.22	0.834303373869536
tagF.5403	CDS	tagF	BSU_35720	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Essential genes, Membrane proteins	0.22	0.51701093140603
czrA.2896	CDS	czrA	BSU_19120	Transcription factors/ other, Resistance against toxic metals, Zinc	0.22	0.772621728968611
S604.2542	S_feature	S604	new_1764473_1764599	na	-0.22	0.762761976694874
yqaJ.3953	CDS	yqaJ	BSU_26290	Skin element	-0.22	na
yvgO.5056	CDS	yvgO	BSU_33410	General stress proteins (controlled by SigB), Secreted proteins	0.22	0.805960507708711
ylbD.2237	CDS	ylbD	BSU_14970	Class V	0.22	0.91387115693013
rppA.4226	CDS	rppA	BSU_27950	Ribosome assembly, Additional proteins involved in proteolysis, Essential genes	0.22	0.600786943846399
yxjC.5884	CDS	yxjC	BSU_39000	Sporulation proteins/ other, Membrane proteins, Transporter for organic acids	-0.22	na
msrB.3268	CDS	msrB	BSU_21680	Resistance against oxidative and electrophile stress	0.22	0.654561271861006
yczN.597	CDS	yczN	BSU_03789	Toxins, antitoxins and immunity against toxins/ based on similarity	0.22	0.829600814080942
Novel_transcript.130	Novel_transcript	Novel_transcript	na	na	0.21	0.942828997291933
ywmE.5553	CDS	ywmE	BSU_36720	General stress proteins (controlled by SigB), Membrane proteins	0.21	0.784471381438512
rsbU_rsbV.740	intergenic_UTR	rsbU_rsbV	BSU_04700	Protein phosphatases, Control of sigma factors	-0.21	0.751883920770954
bcd_ptb.3632	intergenic_UTR	bcd_ptb	BSU_24080	Utilization of branched-chain amino acids	-0.21	na
S713_S714_yoyA_S715.2866	sRNA_independent	S713_S714_yoyA_S715	new_2069030_2069174_c	na	0.21	0.707967600631218
cysP_sat.2337	intergenic_UTR	cysP_sat	BSU_15580	Sulfur metabolism, Membrane proteins, sulfur metabolism/ general	-0.21	0.757792399010735
yvyF_comFC.5355	intergenic_UTR	yvyF_comFC	BSU_35440	Flagellar proteins/ based on similarity	0.21	0.613721652742613
yvcB.5260	CDS	yvcB	BSU_34840	Proteins of unknown function	0.21	0.680362700741394
menG_hepS.3437	intergenic_UTR	menG_hepS	BSU_22750	Biosynthesis of menaquinone, Other proteins required for biofilm formation	0.21	0.653394918712911
atpG.5571	CDS	atpG	BSU_36820	Membrane proteins, ATPase	-0.21	0.73051527909396
yvfT.5150	CDS	yvfT	BSU_34070	Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	0.21	0.770486226777936
csbB.1287	CDS	csbB	BSU_08600	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against oxidative and electrophile stress, Membrane proteins, Biosynthesis of lipoteichoic acid, Biosynthesis of lipoteichoic acid	-0.21	0.625987455013144
hom.4885	CDS	hom	BSU_32260	Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	-0.21	0.609899507285509
yocS.2932	CDS	yocS	BSU_19350	Membrane proteins	-0.21	0.657229219971504
mdxE.5225	CDS	mdxE	BSU_34610	Utilization of starch/ maltodextrin, Membrane proteins, Uptake of carbon sources	-0.21	0.934239111168694
gerKA.585	CDS	gerKA	BSU_03700	Membrane proteins, Germinant receptors	0.21	0.933036236250035
slrC.5771	CDS	slrC	BSU_38220	Transcription factors/ other, Biofilm formation, Other proteins required for biofilm formation	-0.21	0.751883920770954
yrbC.4204	CDS	yrbC	BSU_27820	Proteins of unknown function	0.21	0.882656559422354
ypzJ.3522	CDS	ypzJ	BSU_23328	Proteins of unknown function	0.21	0.7756472129932
fadE.4968	CDS	fadE	BSU_32820	Utilization of fatty acids, Membrane proteins	0.21	0.878105731445455
swaO.674	transcript	swaO	BSU_misc_RNA_7	Targets of c-di-AMP	-0.21	0.917633042753074
sufU.4944	CDS	sufU	BSU_32680	Biosynthesis of iron-sulfur clusters, Essential genes	-0.21	0.680362700741394
yerO.1039	CDS	yerO	BSU_06700	Transcription factor/ other/ based on similarity	0.21	0.642882082761309
hag.5342	CDS	hag	BSU_35360	Flagellar proteins, Secreted proteins, Other proteins required for efficient pellicle biofilm formation, Genetic competence, Genetic competence, Swarming	-0.21	0.501247129675871
adhR.4058	CDS	adhR	BSU_27000	Transcription factors/ other, Resistance against oxidative and electrophile stress	0.21	0.897080908691901
bacG.5698	CDS	bacG	BSU_37680	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.21	0.592968848872298
pbpA.3759	CDS	pbpA	BSU_25000	Penicillin-binding proteins, Secreted proteins, Membrane proteins, Cell shape	0.21	0.586200675631365
mgsR.3727	CDS	mgsR	BSU_24770	Transcription factors/ other, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Phosphorylation on an Arg residue	0.21	0.6162191723703
gerQ.5726	CDS	gerQ	BSU_37920	Additional germination proteins, Not yet assigned	-0.21	na
modB.5054	CDS	modB	BSU_33390	Membrane proteins, Uptake of ions, Trace metals/ Other	0.21	0.934239111168694
yhgD_yhgE.1508	intergenic_UTR	yhgD_yhgE	BSU_10150	Transcription factor/ other/ based on similarity	0.21	0.878105731445455
sipT.2154	CDS	sipT	BSU_14410	Protein secretion, Membrane proteins	0.21	0.666247217647328
ygaO_ygzD.1328	intergenic_UTR	ygaO_ygzD	BSU_08890	Membrane proteins, Proteins of unknown function	0.21	0.770486226777936
trpP.1487	CDS	trpP	BSU_10010	ECF transporter, Biosynthesis/ acquisition of aromatic amino acids, Membrane proteins, The substrate-specific S components of the ECF transporters	0.21	0.557742750431609
cdnL.802	CDS	cdnL	BSU_05130	Transcription factor/ other/ based on similarity	0.21	0.655955107583293
yxjI.5875	CDS	yxjI	BSU_38940	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.21	0.68079864984309
S1097.4408	sRNA_3UTR	S1097	new_2975948_2976067_c	na	-0.21	0.900111602260751
tcyK.4450	CDS	tcyK	BSU_29370	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	-0.21	na
secG.5088	CDS	secG	BSU_33630	Protein secretion, Membrane proteins	-0.21	0.81197208813687
sigH.165	CDS	sigH	BSU_00980	Sigma factors, Sigma factors	0.21	0.680362700741394
argF.1666	putative_sRNA	argF	BSU_11250	Biosynthesis/ acquisition of arginine	-0.21	0.70393457816401
mreD.4235	CDS	mreD	BSU_28010	Cell shape, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	-0.21	0.584016108373502
lytD.5412	CDS	lytD	BSU_35780	Autolysis, N-acetyl-β-D-glucosaminidases, Secreted proteins	-0.21	0.592504337769539
pnpA.2508	CDS	pnpA	BSU_16690	DNA repair/ recombination, Genetic competence, Genetic competence, Exoribonucleases, Other proteins, Swarming, tRNA modification and maturation, rRNA modification and maturation	0.21	0.485224993199472
gmuR.904	CDS	gmuR	BSU_05850	Utilization of glucomannan, Transcription factors/ other	0.21	0.819397189697202
dgcW.1999	CDS	dgcW	BSU_13420	Metabolism of signalling nucleotides, Membrane proteins	0.21	0.557475329199184
dnaA_dnaN.5	intergenic_UTR	dnaA_dnaN	BSU_00010	DNA replication, Essential genes	0.21	0.669803449243098
yrdC.4023	CDS	yrdC	BSU_26760	Proteins of unknown function	0.21	0.843865388496546
S461.1930	S_feature	S461	new_1356775_1357416_c	na	-0.21	0.680362700741394
asrG_SR4.3244	transcript	asrG_SR4	BSU_misc_RNA_77	na	0.21	0.813856264754582
cwlD.265	CDS	cwlD	BSU_01530	Cell wall/ other, Sporulation proteins/ other	0.21	0.901994859878891
bstA.1262	CDS	bstA	BSU_08390	Resistance against oxidative and electrophile stress	-0.21	0.703786272659097
yezA.1055	CDS	yezA	BSU_06800	Proteins of unknown function	-0.21	0.870406311602797
maeL.4766	CDS	maeL	BSU_31520	Utilization of organic acids, Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	0.21	0.578759722204317
ccpA.4513	CDS	ccpA	BSU_29740	Transcription factors/ other, Regulators of core metabolism	0.21	0.567027066841069
spoVAC.3536	CDS	spoVAC	BSU_23420	Sporulation proteins/ other, Membrane proteins	-0.21	na
S771.3057	sRNA_independent	S771	new_2169927_2169994	na	-0.21	na
S1505.5896	S_feature	S1505	new_4010329_4010403	na	-0.21	na
S1079.4317	sRNA_independent	S1079	new_2915149_2915261_c	na	-0.21	na
metI.1771	CDS	metI	BSU_11870	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	-0.21	0.686251656791154
mmgA.3642	CDS	mmgA	BSU_24170	Utilization of branched-chain amino acids, Sporulation proteins/ other	-0.21	na
Novel_transcript.4873	Novel_transcript	Novel_transcript	na	na	-0.21	na
S1253.4921	sRNA_independent	S1253	new_3340938_3341024_c	na	-0.21	na
tdh_kbl.2550	intergenic_UTR	tdh_kbl	BSU_16990	Utilization of threonine/ glycine	-0.21	na
S1388.5455	S_feature	S1388	new_3717709_3717906_c	na	-0.21	na
S102.442	sRNA_independent	S102	new_302355_302434	na	-0.21	na
ypzF.3321	CDS	ypzF	BSU_22019	Proteins of unknown function, Sporulation proteins/ other	0.21	0.614107443623065
yfmI.1134	CDS	yfmI	BSU_07460	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	0.21	0.771045195968378
S757.2979	S_feature	S757	new_2137815_2138036_c	na	-0.21	0.944837306140713
padC.5197	CDS	padC	BSU_34400	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	-0.21	0.894700123790028
feuB_feuA.279	intergenic_UTR	feuB_feuA	BSU_01620	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.21	0.787736781963711
yvzA.5258	CDS	yvzA	BSU_34830	Proteins of unknown function	0.21	0.701555773199767
yrkC.3993	CDS	yrkC	BSU_26560	Sporulation proteins/ other	0.21	0.753777387081265
yndE.2673	CDS	yndE	BSU_17760	Germination/ based on similarity, Membrane proteins, APC superfamily	0.21	na
glpX.5615	CDS	glpX	BSU_37090	Gluconeogenesis	-0.21	0.713974013252078
pyrP_pyaC.2324	transcript	pyrP_pyaC	BSU_15480	Biosynthesis/ acquisition of pyrimidine nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	-0.21	0.822109131644095
yoyH.3154	CDS	yoyH	BSU_20928	SP-beta prophage	-0.21	0.844675981426936
srfT.564	CDS	srfT	BSU_03530	Membrane proteins, Proteins of unknown function, Efp-dependent proteins	0.21	0.613721652742613
qoxA_S1471_S1472_S14_shortened.5763	sRNA_5UTR	qoxA_S1471_S1472_S14_shortened	BSU_38170	Terminal oxidases, Membrane proteins	0.21	0.726003026394341
yyaP.6159	CDS	yyaP	BSU_40760	Membrane proteins, Proteins of unknown function	0.21	0.718332451648199
htrC.6094	CDS	htrC	BSU_40360	Sporulation proteins/ other, Membrane proteins, Protein quality control	-0.21	0.804406597626321
rtp.2785	CDS	rtp	BSU_18490	DNA replication	-0.21	0.804406597626321
fabHA.1676	CDS	fabHA	BSU_11330	Biosynthesis of fatty acids	0.21	0.568257596059107
gyrB_gyrA.14	intergenic_UTR	gyrB_gyrA	BSU_00060	DNA condensation/ segregation, Essential genes, Phosphorylation on a Ser residue	-0.21	0.691243274498645
ywpE.5496	CDS	ywpE	BSU_36340	Proteins of unknown function	-0.21	na
yttB.4592	CDS	yttB	BSU_30350	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins	0.21	0.836468638592618
pxpA_pxpG.635	intergenic_UTR	pxpA_pxpG	BSU_04050	Detoxification reactions	-0.21	0.883561732219213
aroB.3430	CDS	aroB	BSU_22700	Biosynthesis/ acquisition of aromatic amino acids	-0.21	0.770643257663449
S214.942	sRNA_independent	S214	new_658495_658899	na	-0.21	0.792319279373741
degU.5361	CDS	degU	BSU_35490	Two-component system response regulators, Biofilm formation, Phosphorylation on an Asp residue, Regulation, Swarming	-0.21	0.653394918712911
arfM.5645	CDS	arfM	BSU_37290	Regulators of electron transport, Transcription factors/ other	0.21	0.964686966811218
yqgB.3764	CDS	yqgB	BSU_25040	Membrane proteins, Proteins of unknown function	0.21	0.602959352826057
yitO.1635	CDS	yitO	BSU_11055	Membrane proteins, Proteins of unknown function	-0.21	0.755107101804967
rapI.783	CDS	rapI	BSU_05010	Protein phosphatases, Quorum sensing, ICEBs1, Control of transcription factor (other than two-component system), Response regulator aspartate phosphatase	0.21	0.70750890204273
yosQ.3036	CDS	yosQ	BSU_20050	SP-beta prophage	-0.21	na
pbuE.895	CDS	pbuE	BSU_05800	Nucleotide metabolism/ other, Membrane proteins, Nucleotide/ nucleoside transporter	0.21	0.72353981307652
ylxM_ffh.2395	intergenic_UTR	ylxM_ffh	BSU_15970	Protein secretion	0.21	0.549925157941124
opuAA_opuAB.474	intergenic_UTR	opuAA_opuAB	BSU_02980	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	0.21	0.653394918712911
akrN.1414	CDS	akrN	BSU_09530	Biosynthesis of fatty acids, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	-0.21	0.64254005398732
dnaB.4392	CDS	dnaB	BSU_28990	DNA replication, Essential genes	-0.21	0.764793383883314
ypbS.3323	CDS	ypbS	BSU_22020	Proteins of unknown function	0.21	0.602959352826057
yuiB.4856	CDS	yuiB	BSU_32080	Proteins of unknown function	0.21	0.586200675631365
azr.1391	CDS	azr	BSU_09340	Resistance against oxidative and electrophile stress, Resistance against toxic metals	-0.21	0.799778263846545
rodA.5753	CDS	rodA	BSU_38120	Cell shape, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	-0.21	0.70750890204273
aprE.1524	CDS	aprE	BSU_10300	Utilization of proteins, Extracellular feeding proteases, Secreted proteins	-0.21	0.737916918966022
fusA_tufA.192	intergenic_UTR	fusA_tufA	BSU_01120	Translation factors, Essential genes, Phosphorylation on a Ser residue, Phosphorylation on a Thr residue, Phosphorylation on a Tyr residue	-0.21	0.7222647540179
recR_yaaL.43	intergenic_UTR	recR_yaaL	BSU_00210	DNA repair/ recombination, Other proteins	0.21	0.834303373869536
lmrA.427	CDS	lmrA	BSU_02680	Transcription factors/ other, Resistance against toxins/ antibiotics	0.21	0.810195340971755
yosK.3045	CDS	yosK	BSU_20090	SP-beta prophage	-0.21	na
artP.3615	CDS	artP	BSU_23980	Biosynthesis/ acquisition of arginine, Membrane proteins, Uptake of amino acids, Secreted proteins	0.21	0.663664974682927
infB.2500	CDS	infB	BSU_16630	Translation factors, Essential genes, Targets of (p)ppGpp	-0.21	0.741413891142211
yclD.579	CDS	yclD	BSU_03652	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	0.21	0.926101814607355
sacC.4064	CDS	sacC	BSU_27030	Utilization of other polymeric carbohydrates, Secreted proteins	0.21	0.862832419240977
psd_ybfN.371	intergenic_UTR	psd_ybfN	BSU_02290	Biosynthesis of phospholipids, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	-0.2	0.832850554767373
dnaX.38	CDS	dnaX	BSU_00190	DNA replication, Essential genes	0.2	0.628495321913659
ydbD.694	CDS	ydbD	BSU_04430	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress/ based on similarity	0.2	0.83217307457307
addA_sbcD.1576	intergenic_UTR	addA_sbcD	BSU_10630	DNA repair/ recombination, Genetic competence, Genetic competence, Other proteins	-0.2	0.86821411862435
mgfK_yvcJ.5247	intergenic_UTR	mgfK_yvcJ	BSU_34760	Cell shape, Phosphorylation on a Thr residue, Efp-dependent proteins, Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan	-0.2	0.713974013252078
yxeN.5964	CDS	yxeN	BSU_39490	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids, Conversion of S-(2-succino)cysteine to cysteine	-0.2	0.8650002321397
yrrN.4122	CDS	yrrN	BSU_27350	tRNA modification and maturation	0.2	0.73334744387798
yhfO.1526	CDS	yhfO	BSU_10310	Poorly characterized/ putative enzymes	-0.2	0.882349845289702
hxlB_hxlA.552	intergenic_UTR	hxlB_hxlA	BSU_03450	Resistance against oxidative and electrophile stress	0.2	na
mtnN.4107	CDS	mtnN	BSU_27270	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	-0.2	0.721455056038244
spoIISA.1920	CDS	spoIISA	BSU_12830	Sporulation proteins/ other, Toxins, antitoxins and immunity against toxins, Membrane proteins, Type 2 TA systems	0.2	0.630183140845092
dgcP.4493	CDS	dgcP	BSU_29650	Metabolism of signalling nucleotides	-0.2	0.666747792983614
yddM.785	CDS	yddM	BSU_05030	ICEBs1, Membrane proteins, Proteins of unknown function	0.2	0.737916918966022
ileS.2314	CDS	ileS	BSU_15430	Aminoacyl-tRNA synthetases, Essential genes	-0.2	0.770486226777936
nrdEB.3040	sequence_feature	nrdEB	BSU_20060	Biosynthesis/ acquisition of nucleotides/ other, SP-beta prophage	-0.2	0.934769773238782
